F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-128.34,2929.38,79.36,-26.68,14505.39,Rest,1978.86,-17.77,Very low,581.37,-547.5,-779.9,-39.3,-96.04,-846.62,-34.33,-1566.69,0.1,-6360.58,-152.44,2803.34,3140.52,1.03,-6.72,-11736.12,-4.62,110.67,264.21,22967.4,314.31,5,-219.42,14.32,-523.58,5,274.56,633.41
-265.5,1683.54,9.3,-17.9,5169.12,Rest,4226.94,247.87,Low,321.72,-143.61,-394.65,-31.92,122.64,-722.46,-41.91,1564.44,3.32,-10726.52,34.68,2445.09,3040.08,4.23,0.93,-6670.85,-11.18,54.69,242.85,30057.82,422.46,5,-237.81,18.63,-1524.64,4,154.37,651.59
-230.07,2249.76,0.1,-33.04,7312.26,UK,4822.4,-69.78,Very high,340.02,-205.08,-709.05,-33.38,-157.14,-1070.28,-33.37,1200.72,0.39,-20069.58,-45.78,2373.62,1965.18,1.8,-8.64,-5307.18,-38.44,61.89,491.28,26190.48,203.07,3,-197.19,19.8,-2399.54,4,194.13,-1157.68
-264.57,449.01,1.38,-14.94,15666.78,UK,2854.66,-155.96,Very low,400.98,-292.86,-775.56,-39.3,-125.4,-2179.96,5.62,3296.09,4.8,-18965.06,-106.8,2357.65,3410.42,1.17,-17.04,-12941.61,-7.86,47.1,362.91,22383.56,239.67,4,-144.63,21.81,-1084.98,3,92.97,349.3
-359.61,2362.41,5.8,-21.62,2925.09,Europe,4605.66,17.7,High,426.81,-491.73,-258.39,-42.72,-67.44,-1220.7,-37.17,2889.93,4.63,-4003.24,-83.86,2426.75,2711.38,5.2,-10.53,-11723.07,1.22,48.57,210.93,33196.24,330.78,3,-447.57,24.17,-1736.36,5,70.13,684.79
-210.75,995.4,68.46,-16.92,13694.1,Rest,2207.92,-138.28,Very high,568.83,-181.29,-312.09,-48.02,-57.54,-2298.12,-2.18,2144.01,3.41,-1989.86,-70.56,2305.81,3055.7,8.02,8.01,-7223.99,-12.3,48.75,306.36,28583.6,255.42,5,-412.05,28.17,-1009.4,2,194.27,3457.4
-194.7,2947.77,5.1,-31.6,-11221.26,USA,3440.24,-152.53,Very low,356.07,-302.49,-828.33,-44.36,-85.58,-2008.12,-49.14,7859.11,-3.24,-8060.08,-188.24,1610.61,2752.54,3.94,-14.88,-12143.22,-4.48,49.26,613.14,26550.1,253.29,1,-347.79,20.97,-453.42,1,148.14,899.87
-44.79,471.6,0.66,-31.62,10488.69,Rest,3079.94,758.79,Very high,573.09,62.16,-502.73,-32.54,-117.7,-1355.86,17.82,8462.52,-0.64,665.22,-91.36,2325.4,2181.54,1.31,-31.29,-9287.95,-2.22,50.37,353.97,21388.44,274.44,5,-307.02,18.39,-465.96,3,177.5,-95.92
-274.44,1692,51.8,-20.56,-15335.94,Europe,3272.78,-204.33,High,525.57,-432.96,-253.51,-36.02,-25.12,-2779.42,20.45,9513.32,-1.5,-18124.12,-153.18,2674.19,2474.64,4.16,-17.85,-9554.34,22.2,41.13,149.94,12455.8,324.36,6,-329.82,16.08,-1337.68,1,168.06,1012.31
-173.28,1072.71,0.2,-15.12,-4628.88,Europe,3075.26,376.4,Very low,532.71,27.03,-526.32,-45.02,-29.46,-1250.9,-95.54,3247.48,3.04,-1593.12,-115.98,3128.18,2810.42,2.3,-4.62,-12077.13,-2.76,54.21,282,18408.12,140.73,4,-289.47,19,-1229.84,5,190.24,73.19
-152.07,-448.86,13.24,-21.94,5511.75,Rest,3526.5,-57.1,Low,404.1,-330.3,-820.03,-42.02,-81.12,-1376.28,-36.65,6717.24,3.38,-2357.74,-66.04,2332.86,2681.38,2.29,-20.01,-10137.36,6.78,34.14,202.95,31596.2,334.5,5,-484.26,21.75,-1444.72,3,200.39,-76.9
-335.25,1368.24,2,-14.86,5406.87,Europe,3994.48,49.62,High,489.6,-242.43,-705.35,-21.42,-27.7,-1013.68,-70.46,787.52,0.2,-10838.66,-102.02,2641.28,3466.22,3.56,-5.13,-7105.75,-10.94,50.67,300.96,21397.94,233.82,5,-369.93,23.79,-1002.08,4,190.32,493.09
-150.15,471.27,0.12,-19.18,7379.34,Rest,3544.12,-196.64,Medium,560.19,-308.46,-875.94,-36.14,-151.84,-1410.14,-55.49,-899.3,2.12,-4169.96,-0.82,2235.44,1871.56,1.19,-1.5,-12758.95,-16.78,53.04,254.01,33877.98,356.28,2,-277.8,19.3,-1426.84,4,144.03,191.04
-334.2,2145.75,2.22,-15.38,7449.9,UK,3180.2,675.03,Low,495.75,-219.75,-1307.56,-26.04,-27.9,-1343.06,-5.64,6891.08,9.17,-16913.76,-125.98,2966.35,3619.36,4.5,-12,-11779.15,-8.72,55.11,289.92,31699.48,81.87,4,-373.23,19.73,-438.36,4,157.4,2115.6
-285.42,3104.94,0.66,-16.94,5249.61,Rest,4256.98,-344.93,High,566.43,-394.53,-513.77,-28.52,-122.6,-1097.96,-74.3,-1191.5,7.41,2761.58,-82.28,2316.75,2308.54,7.67,-18.03,-7871.34,1.74,14.97,588.24,15733.02,145.38,4,-323.25,23.83,-628.94,2,93.98,3525.53
-231.66,766.77,8.78,-28.64,8834.61,Rest,4283.5,-132.12,High,613.56,-66.03,-911.22,-60.76,-50.78,-2358.86,-65.97,-1951.58,1.61,-9611.06,-92.08,2531.64,1518.08,3.68,16.89,-3418.22,-25.44,48.42,323.76,20866.26,130.65,3,-360.66,19.06,-1901.62,5,189.55,-137.83
-250.35,1370.13,0.86,-23.64,10140.15,UK,3409.52,-221.48,Very low,514.5,-142.14,-290.24,-23.6,-110.22,-2928.9,-4.91,-3256.09,6.86,-15060.34,-79.82,2423.1,1814.74,2.68,-5.1,-5906.15,-0.24,66.87,283.41,12897.82,348.3,5,-242.46,22.58,-2142.7,5,204.85,-1434.39
-282.54,1730.91,0,-21.68,1177.29,USA,4718.54,-9.89,Very high,549.93,-262.77,-1072.16,-29.5,-49.14,-1088.02,-22.5,1706.01,3.49,-2916.74,-205.74,2064,2139.6,1,-10.35,-6366.77,-10.66,28.02,308.37,27333.04,317.52,4,-488.07,30.22,-699.8,1,192.13,460.49
-210.42,2206.8,10380.08,-21.18,10092.27,Europe,4629.12,182.67,Very low,387.48,-179.46,-299.2,-32.54,-54.14,-1066.54,-52.04,2986.83,4.5,-11914.7,-97.76,2182.2,2069.62,6.54,-11.97,-7941.5,-8.8,69.51,174.03,19750.62,227.52,6,-243.48,18.75,-1316.94,3,185.77,813.3
59.49,1650.54,0.02,-28.06,7273.14,UK,3575.82,376.29,Low,529.95,-428.67,-355.64,-33.86,-102.1,-1477.52,-34.16,-686.73,1.3,-2805.66,-56.64,2728.7,1664.38,3.66,-3.93,-11954.4,-15.14,36.12,256.95,24090.04,248.76,2,-337.68,19.11,-891.1,6,200.94,-1414.9
-159.72,1966.89,8.56,-13.96,-5267.58,Europe,3881.22,158.94,High,274.5,-217.68,-1009.18,-36.7,-92.6,-928.28,-21.62,2523.44,6.47,-8547.4,-73.22,2823.3,1296.28,3.35,-4.62,-6362.32,-4,46.44,243.54,22096.52,329.25,8,-233.34,13.2,-977.34,6,138.41,387.4
-563.64,376.05,0.02,-12.7,20263.68,USA,3766.62,649.54,Very high,410.91,-216.21,-579.48,-48.06,12.88,254.48,-31.95,4884.72,3.74,3838.48,-174.32,2299.08,1914.62,4.22,-0.45,-8373.99,-15.56,77.19,120.9,11479.82,272.76,4,-393.6,19.93,-701.14,7,266.41,-67.8
-290.88,1525.89,11.66,-18.04,6934.32,USA,2108.34,169.35,Low,480.39,-170.04,-482.45,-40.62,39.84,-843.26,-24.97,-677.53,4.57,-16818.52,4.66,2152.22,2632.96,5.18,-20.61,-13283.76,-1.22,43.74,291.18,23220.42,308.16,5,-458.37,18.98,-1300.16,4,198.72,1016.88
-343.68,250.23,11262.8,-20.82,-3598.32,Rest,4384.4,457.31,Very high,507.99,-225.84,-655.95,-30.64,32.62,-2604.9,2.8,2332.72,3.91,-8490.72,-189.6,1770.58,2295.66,7.9,-1.98,-17763.58,-3.74,46.23,266.19,28741.92,228.54,3,-443.52,21.83,-1060.08,2,238.84,3828.68
-338.49,1369.47,1.02,-24.36,8747.52,USA,3599.88,142.44,Very low,462.63,-291.72,-658.37,-39.66,-42.64,205.32,-46.03,1403.55,-0.65,3101.9,-109.84,2303.79,2716.04,4.36,0.21,-8197.14,-21.5,77.91,356.19,20388.06,189.72,1,-270.72,14.19,-1509.66,4,80.91,-266.61
-224.82,1992.9,0.14,-19.64,8920.02,UK,3995.18,36.71,High,533.73,-177.54,-503.55,-44.06,-22.6,-1921.96,-34.98,2898.15,7.98,-7441.1,-171.3,3403.71,3448.04,6.64,-23.49,-9250.84,-6.4,19.11,312.12,11355.92,202.68,2,-285.96,29.95,-1370.86,6,116.96,158.71
-406.83,1473.21,99.04,-37.16,13675.44,UK,3891.88,303.78,High,372.33,-122.43,-241.73,-37.64,-105.56,-1725.42,-15.89,8531.74,5.49,-3188.76,-48.94,2538.75,3060.8,5.75,-7.71,-10301.06,-18.16,50.25,428.61,17463.32,181.86,2,-348.54,19.53,-400.46,3,180.12,-5.73
-293.43,701.22,1547.6,-20.42,6551.67,Rest,3901.64,273.01,Very high,435.45,-200.16,-707.12,-35.74,-81.78,-1392.56,-30.39,2953.67,0.33,-6644.36,-133,2310.9,2932.46,6.46,-5.31,-9909.44,-4.9,39.33,286.38,19400.22,244.68,3,-379.65,24.47,-731.6,6,141.97,3047.15
-121.95,3286.14,0.78,-31.84,8230.38,Rest,4221.64,-28.16,Very high,419.52,-490.02,-380.36,-36.84,-70.48,-963.64,-58.52,-328.15,2.74,-8615.74,-109.5,2201.35,2815.12,4.73,-0.87,-6955.08,-8.46,46.89,314.55,22197.56,325.83,3,-364.5,17.88,-1239.68,7,190.14,-33.24
-468.81,1360.62,96.1,-26.96,11874.42,Rest,3646.26,-66.35,Medium,629.13,-99.24,-115.1,-24.28,-73.28,-1054.9,-71.13,2270.78,4.46,-13718.58,-81.18,2282.28,2753.52,6.97,7.23,-6975.75,-23.24,51.15,319.8,19680.04,381.9,4,-222.9,19.74,-1341.74,2,161.54,812.16
-350.07,2455.02,14.8,-26.4,3760.35,UK,2509.54,-153.31,Very low,478.59,-289.98,-757.02,-28.94,50,-2356.28,9.75,-2652.44,-1.92,3130,9.8,2670.29,2051.78,0.26,5.16,-10127.3,-17.06,49.2,429.09,16310.28,582.39,6,-372.57,12.84,-1674.88,5,149.58,-826.5
-242.85,2071.98,2.74,-19.26,2259.78,Europe,3542.28,88.71,Low,405.54,-218.64,-742.41,-35.56,7.4,-1355.44,1.69,4538.9,10.04,-8447.5,-63.54,2636.32,3188.62,2.38,-9.75,-6488.79,-22.66,52.74,331.65,20221.96,274.95,8,-342.9,22.89,-1413.86,3,162.37,153.15
-80.22,2458.47,0.06,-24.8,12092.28,UK,3210.38,488.65,Very high,575.37,-257.82,-508.17,-26.9,-30.16,-1942.92,-81.09,-1640.18,4.58,-7770.56,60.7,1917.24,3382.88,0.93,6.36,-2275.83,-16.94,48.54,195.54,20389.06,279.15,3,-317.4,16.76,-1336.28,3,213.28,117.71
-268.05,2799.24,0.38,-15.44,16354.5,Europe,4428.44,374.69,Very low,396.63,-358.05,-546.49,-35.2,-139.24,-1373.78,-27.61,3081.45,4.07,-14004.96,-10.52,2482.51,2122.6,1.42,-2.13,-8632.21,-4.24,42.54,314.55,17435.88,172.05,4,-288.36,3.82,-1510.84,5,163.32,310.64
-423.39,1585.41,242.8,-29.86,5160.6,UK,4020.42,733.05,High,484.8,-640.92,-589.82,-25.9,-83.18,-742.54,-14.14,2253.52,4.32,4364.7,-81.96,2439.44,2416.94,1.14,-9.48,-13284.94,-10.5,39.99,305.79,23248.86,186.81,4,-240.57,14.76,-1365.86,5,112.58,1406.19
-201.33,2173.26,98.34,-17.16,5700.33,Europe,3785.94,246.55,High,737.16,-204.75,-809.9,-46.36,-135.98,-2367.04,-12.2,3125.78,-2.19,-9940.28,-77.64,2619.01,2260.66,2.46,-6.84,-9053.79,-7.4,54.57,340.65,26746.58,332.82,3,-309.21,31.38,-1292.1,3,205.8,1493.22
-224.31,1833.27,0.02,-15.44,3551.7,Rest,3852.94,-142.67,Medium,681.72,-141.66,-800.07,-36.46,-52.14,-1976.96,-24.26,7944.65,0.73,-7617.56,-109.52,1565.34,2812.18,6.27,16.26,-3143.34,-6.9,30.81,491.67,20083.92,154.29,4,-345.36,19.99,-1760.8,6,160.73,-134.3
-367.77,1861.08,1.8,-29.56,5171.49,Rest,4109.88,-90.17,High,736.17,-232.53,-387.1,-36.44,-48.92,-1788.38,-29.15,-1514.49,4.74,-10205.96,-83.44,2554.3,3829.32,3.69,1.47,-14120.09,-6.66,46.47,350.67,20290.48,241.71,2,-309.48,24.77,-3008.86,3,164.74,1377.4
-203.01,892.32,11.42,-18.04,8219.58,Rest,2964.4,194.04,Low,656.64,-356.01,-296.87,-29.56,-68.48,-3249.52,-67.36,24.01,-3.23,-5418.08,-231.38,2038.65,2966.66,4.09,1.35,-9138.84,-12.28,56.97,299.1,20547.16,211.71,5,-473.52,19,-1285.82,4,134.44,406.68
-144.15,3097.32,0.6,-15.3,6236.19,USA,3061.7,-583.76,Very low,652.41,-344.94,-517.06,-40.58,-83.9,-1544.02,-11.21,6047.52,0.76,-4401.84,-185.64,1958.28,2183.62,4.49,-4.92,-9548.21,-7.52,45.51,300.72,20746.3,474.12,2,-251.79,17.79,-2381.04,4,180.03,1123.14
-340.35,1801.83,13.8,-18.28,9266.04,Europe,4029.9,-190.91,Very low,458.16,-508.41,-718.47,-41.7,-103.98,-2122.76,23.38,3892.9,3.13,-7155.6,-111.16,2102.43,2103.34,2.37,-10.44,-13125.19,-11.16,42.09,318.99,17669.72,210.21,5,-371.7,20.48,-243.54,3,145.96,528.37
-513.99,538.35,194.22,-18.4,-1089.21,USA,3846.4,261.16,Medium,429.24,-513.75,-140.17,-29.34,14.96,-2153.52,-11.38,2796.64,2.79,-12669.68,-38.02,2225.41,2407.74,1.2,-7.71,-8196.84,-7.24,66.99,366.36,16529.56,325.47,4,-168.21,15.27,-2508.72,6,217.45,594.35
-293.82,2558.22,22.6,-46.7,6359.01,USA,4489.26,-314.17,High,466.98,-439.11,-715.38,-41.24,5.46,-2033.6,-51.33,5804.64,6.46,-5592.36,-151.6,2176.88,1703.96,0.41,6.42,-9952.27,2.28,50.61,333.03,30133.28,436.95,7,-503.73,17.3,-697.94,3,202.09,-900.33
-316.68,1850.28,0.16,-13.76,7868.52,Europe,3767.12,-304.68,High,520.2,-259.77,-493.67,-43.36,-35.44,-1454.4,-11.01,3176.64,-0.84,-12525.3,-105.32,2517.81,1404.06,9.01,-3.72,-7536.54,-3.08,46.89,355.77,24619.3,388.5,3,-291.69,20.03,-771.7,1,200.11,920.94
-189.15,1693.26,0.62,-24.5,8168.94,USA,3071.58,-129.22,Very low,621.75,-432.06,-550.67,-36.12,2.28,-2471.26,-12.62,338.55,6.53,-3001.12,-57.5,2195.94,2462.78,2.34,-4.11,-10015.3,1.74,55.2,249.75,20577.64,404.85,4,-280.5,22.21,-2489.64,5,185.95,-622.82
-275.91,2230.32,1.5,-21.4,6520.86,USA,3876.68,-171.69,Medium,311.28,-189,-913.27,-38.2,-98.2,-1380.68,-6.33,3386.62,4.48,-21570.32,-33.16,2255.49,2186.22,4.91,-32.22,-6850.24,-16.96,34.26,367.77,18196.7,241.98,3,-364.98,19.07,-770.68,4,194.69,582.44
-297.81,2147.91,86.02,-22.94,16187.28,Europe,5663.06,267.66,High,638.13,-220.29,-817.24,-52.18,6.3,-2200.34,-5.96,-1383.99,2.2,-5114.56,-15.28,2228.25,3489.9,0.52,-10.77,-7775.68,-6.56,43.86,303.69,21956.3,242.97,2,-148.26,20.31,-1631.4,0,161.61,1569.76
-291.81,1480.62,24.72,-18.54,-1424.01,Rest,3851.84,315.02,Medium,434.49,-142.56,-218.9,-36.48,-57.6,-1672.9,-35.94,-97.68,6.71,-8835.4,-148.48,2678.88,1948.24,6.77,-4.74,-9399.32,-7.06,46.38,289.38,9448.54,239.67,3,-309.36,15.27,-1006.02,7,140.16,721.76
-142.38,3523.02,9.56,-17.8,2425.92,UK,3032.52,496.53,Very high,421.02,-280.89,-898.32,-31.6,-159.24,-1350.36,4.13,4946.76,1.47,-12799.64,24.16,2386.41,1481.4,1.4,-17.91,-11284.04,-16.62,48.84,485.76,28019.14,132.87,4,-185.61,16.34,-1179.08,4,204.03,2962.09
-192.06,1566.42,1.68,-22.06,10299.06,UK,3687.08,-193.66,Very low,216.51,-496.59,-704.61,-42.56,-172.04,-1379.94,-37.62,9969.05,6.23,-13769.62,-110.56,1944.91,3201.1,4.65,-8.1,-13368.42,-24.62,55.11,746.01,25400.68,269.19,6,-286.38,19.68,-1705.76,3,161.32,-403.22
-316.98,2257.65,0.86,-17.5,5514.54,Rest,3930.76,284.58,Very low,620.85,-258.66,-746.21,-35.82,-3.16,-920.82,-83.77,-314.27,7.04,7300.7,-108.14,3335.4,2629.96,2.4,-8.19,-12642.82,-19.5,53.01,265.47,29922.86,69.75,3,-332.19,18.86,-1657.32,8,163.25,78.19
-237.75,2001.42,3.08,-15.8,9923.73,USA,4273.46,-235.97,Medium,458.64,-326.7,-264.33,-36.52,-144.34,-1688.34,11.03,1976.99,4.71,-5384.08,-114.26,2684.95,2577.82,2.33,-12.36,-11471.48,-21.38,31.89,679.41,29349.94,329.28,9,-276.81,21.92,-2266.52,5,168.45,670.35
-208.44,1291.53,5.58,-19.04,35262.3,USA,4593.76,164.55,Medium,420.66,-99,-594.97,-41.62,-136.48,-2488.48,-29.64,5753.26,8.5,596.6,-103.7,1476.24,2214.56,2.59,-4.56,-11126.38,-9.04,47.85,383.61,24669.38,210.6,4,-353.7,19.39,-1188,3,196.85,1138.72
-362.67,1688.46,0.34,-13.28,727.5,UK,3643.28,281.46,Low,317.52,-508.02,-492.93,-37.7,-22.9,-1895.96,-107.09,3209.87,10.74,-6422.22,-206.52,2874.45,1558.58,3.63,-12.9,-1853.92,-13.4,54.63,226.92,21258.26,213.36,4,-335.46,21.19,-1831.02,8,178.26,-1251.44
-14.31,1122.6,7.18,-21.62,5131.74,UK,2158.3,146.31,High,661.62,-301.59,-641.86,-40.44,30.94,-958.78,-83.23,3543.24,5.73,-15051.16,-43,1694.39,3264.16,1.29,3.21,-7940.8,-6.66,29.01,496.89,14477.66,281.07,0,-358.44,14.92,-1260.6,2,168.07,2290.99
-255.36,1512.06,486.46,-19.08,-2681.79,Rest,2900.66,593.2,High,550.89,-265.05,-691.1,-45.66,-61.12,-863.98,-67.64,4559.52,5.01,-8964.64,-112.28,2870.74,2102.74,3.12,-10.68,-11431.11,0.7,59.82,399.24,26903.44,284.91,7,-312.6,6.13,-2013.12,5,147.26,3172.43
-409.02,1600.86,0.86,-26,-3797.46,Rest,3458.66,98.62,Medium,491.1,-245.67,-610.78,-39.34,52.98,-1048.6,3.41,5965.88,3.6,-13939.78,-48.74,1669.19,1606.56,3.2,14.79,-8520.08,-11.78,42.15,426.54,21626.44,229.08,4,-264,18.37,-2269.9,5,76.61,-92.79
-335.13,1504.26,0.52,-14.46,-884.16,Rest,2484.22,-100.53,High,475.98,-420.21,-523.65,-36.82,-14.36,-1295.18,14.69,-894.01,9.11,-13278.44,-85.8,2211.08,2308.7,2.15,-8.31,-7701.84,-3.3,44.13,326.88,18089.9,389.79,3,-416.97,24.34,-1490.02,4,180.64,2147.32
-188.52,2047.05,0.36,-12.96,16494.21,Rest,3651.08,193.54,Very high,394.74,-290.28,-1037.38,-35.08,-70.14,-1846.06,2.27,2723.23,2.17,-12258.36,-133.02,2387.52,2334.6,1.48,11.49,-12456.04,-13.44,41.31,302.1,14020.14,252.45,5,-251.13,23.2,-987.58,6,130.99,3106.63
-150.48,1403.46,0.32,-20.5,-17588.61,Rest,4237.74,-99.93,High,345.51,-260.94,-450.58,-32.7,-8.6,-2000.12,-41.46,3400.14,2.14,-15851.92,-103.02,2393.28,3192.44,5.04,-11.73,-5289.35,-8.38,69.93,591.54,23363.66,197.4,3,-334.62,21.98,-1963.96,5,192.55,13.38
-301.68,2882.28,2.82,-28.2,660.87,Rest,3819.26,117.08,Very high,372.69,-149.13,-30.75,-32.64,-144.14,-1155.14,-12.39,-1145.84,7.47,-9991.1,-20.76,2097.82,2783.06,1.46,2.52,-15145.8,3.82,42.42,298.05,22931.92,-522.66,1,-417.12,19.26,-1572.66,5,169.16,3258.23
-76.86,400.02,0,-17.6,19971.57,Europe,3098.18,226.36,Very high,391.2,-238.11,-1111.28,-40.2,-69.68,-1175.62,-16.65,3804.83,3.99,-13941.08,-45.88,2365.61,3609.88,1.71,-22.77,-9879.09,-5.08,56.4,315.54,4686.78,231.06,4,-428.64,23.28,-2153.42,4,192.9,-25.82
-157.95,2056.08,6.5,-13,8440.32,USA,4026.78,61.39,Very high,429.48,-224.91,-493.15,-33.98,3.02,-1930.38,14.32,1759.71,2.09,-12649.14,-39.26,2481.95,3316.3,7.68,-8.1,-6892.01,-9.52,52.8,470.97,16886.76,267.72,5,-99.06,16.81,-1616.08,3,149.5,2050.9
-211.62,2562.03,0.42,-24,13856.16,Rest,4313.3,-379.11,High,471.48,-258.03,24.35,-46.38,-27.18,-804.8,9.14,5937.78,3.65,-13403.96,-145.18,2107.9,2444,5.78,22.83,-2637.7,15.4,51.84,398.61,13698.84,189.39,2,-386.79,10.16,-1421.8,6,153.58,-52.5
-120.12,2484.33,89.76,-16.32,8907.9,USA,3676.7,168.53,Medium,474.66,-232.56,-688.9,-40.82,-81.08,-935.76,-19.78,3005.95,5.5,-3402.7,-5.26,2324.19,1975.74,0.94,11.22,-11092.33,-15.26,44.67,418.86,26987.12,245.07,3,-240.99,17.95,-392.54,4,141.37,2276.1
-173.19,1758.96,5.36,-25.74,-5535.81,Rest,3473.02,355.26,Very high,375.51,-535.47,-267.64,-41.36,-43.38,-1801.64,-9.03,4285.87,3.65,-7481.04,-84.78,2492.93,1780.36,3.07,7.71,-9560.87,-8.46,75.54,378.45,18988.72,381.9,3,-137.88,20.89,-1084.64,5,191.08,1244.7
-292.77,2158.62,202.94,-14.66,929.67,Rest,3020.94,118.27,Very high,173.31,-784.02,-85.17,-32.84,-161.5,-2888.66,-5.4,-656.95,3.63,-7744.82,-63.26,2424.86,1269.82,4.3,-5.94,-3313.93,-7.36,51.93,266.04,25185.2,218.76,8,-232.5,19.5,-266.76,8,223.48,1432.82
-197.22,2608.44,240.08,-14.52,114.18,Rest,3605.24,201.65,High,493.98,-133.74,-553.77,-33.44,-192.3,-1342.22,-1,1662.25,4.23,-5872.76,-72.7,2905.92,3486.62,4.95,-11.64,-9995.65,-10,65.07,768.72,13298.06,264,5,-422.1,18.44,-1472.34,3,186.13,3817.25
-298.59,1377.27,2.1,-22.62,6670.35,USA,3594.3,-291.69,Very high,591.39,-101.82,-45.13,-45.4,-36.52,-2019.12,-81.37,1547.51,5.53,-4029.66,-89.9,2345.37,3320.1,4.89,14.94,-13312.38,-8.42,41.49,264.45,13992.18,250.65,7,-426.96,20.69,-1071.36,3,282.75,936.09
-213.3,2434.2,1.54,-20.96,6183.69,Rest,4071.56,555.13,Low,352.8,-315.06,-729.23,-39,-62.96,-1119.6,-20.1,5615.74,4.31,-10202,-129.98,2538.53,2982.04,0.46,-5.37,-9498.41,-11.1,49.35,541.38,11328.84,265.5,3,-437.91,25.17,-2140.18,6,145,463.25
-309.69,490.17,0,-20.84,11274.78,Europe,2845.8,513.85,Low,520.65,-194.19,-405.43,-59.28,35.24,-1622.46,-7.6,-295.1,5.49,-6107.02,-109.38,2300.34,3844.48,0.79,-2.16,-9717.89,17.34,50.1,308.91,23679,148.11,4,-430.08,20.62,-1470.14,7,109.48,-287.19
-296.19,1998.75,28.9,-16.86,546.12,UK,3762.34,-217.23,High,528.06,-255.18,-628.35,-36.5,-55.3,-889.68,-66.26,2856.99,1.8,-14434.68,-20.06,3275.13,2200.56,1.39,-9.15,-11122.58,-0.4,51.42,453.3,14410.36,321.72,4,-167.73,19.42,-1628.8,6,89.08,2257.4
-360.24,289.62,56.2,-15.36,14498.34,Europe,3628.88,238.66,Very high,481.74,-60.42,-461.19,-38.08,-104.14,-1575.6,-19.88,4796.79,7.2,-10929.66,-143.64,2382.6,3732.14,2.08,-10.59,-9141.02,-12.68,36.99,335.85,28893.92,302.04,3,-433.08,19,-1815.46,7,150.36,524.56
-264.21,438.48,417.68,-19.6,1947.66,UK,3927.88,561.2,Medium,449.76,-235.8,-369.25,-35.42,-66.64,-1879.34,-34.81,9045.1,3.72,-1230.52,-87.26,2202.4,2833.34,1.43,2.49,-12484.9,-9.92,64.95,281.31,19434.42,392.94,3,-31.92,21.54,-1367.36,5,155.31,1950.78
-184.47,754.92,29.24,-12.98,3570.39,UK,2352.84,44.57,Very low,499.35,-373.95,-552.46,-33.68,-80.6,-929.38,-18.2,3354.63,0.93,1428.54,-46.34,2319.96,2829.4,0.43,-15.09,-4221.22,-14.52,74.28,291.33,23876.4,266.88,5,-183.27,19.51,-1830.44,4,131.99,-4.52
-211.11,1913.28,0.12,-25.12,2994.42,Europe,3975.88,-246.45,Low,571.62,-98.25,-328.29,-51.94,-4.92,-2398.12,-22.6,6481.58,8.76,-11540.06,-68.34,2159.76,2311.72,2.25,-13.05,-10170.04,-5.86,54.54,140.16,17813.72,241.26,5,-112.77,19.45,-1411.32,6,186.36,-179.09
-177.63,2271.78,0.1,-18.88,3415.53,UK,3121.48,-29.29,High,440.43,-244.98,-767.82,-23.9,-96.7,-1014.72,-115.94,-10.31,2.77,-14604.96,-127.96,2390.18,2461.88,8.48,-4.41,1958.83,-18.96,33.21,231.18,17485.48,343.44,6,-366.03,24.37,-2185.1,2,168.62,-570.26
-119.82,2166.84,0.08,-18.44,2801.52,Europe,3928.96,-135.44,Medium,631.92,-172.65,-336.1,-46.78,35.96,-1230.48,-59.83,-1599.56,7.65,-9441.18,-71.52,1922.16,3292.14,8.09,-12.21,-10519.27,-8.1,50.76,-1.29,27318.46,263.58,6,-345.15,18.34,-1868.48,6,129.23,5.32
-413.67,1291.86,0.24,-18.1,19563.27,USA,3451.34,-246.77,Very high,683.49,77.7,-424.96,-11.26,-79.84,-2233.34,-11.95,-814.02,-0.31,-9606.88,-127.84,2510.62,2184.94,2.67,-16.62,-14097.33,14.54,50.88,332.4,23412.56,75.63,4,-173.31,27.92,-1613.04,5,167.93,984.09
-315,2325.75,1.66,-22.72,-5895.75,Rest,3491.36,-235.13,Medium,258.03,-201.09,-526.29,-34.22,-105.14,-1122.06,-16.46,4772.26,0.02,-3567.9,-24.9,2150.32,2215.56,7.86,-4.5,-5122.45,-17.28,60.51,340.23,32756,308.28,5,-247.62,24.24,-1576.12,4,196.97,83.51
-544.17,616.92,5.6,-29.54,16795.95,Rest,5111.98,-297.86,Very high,506.73,-115.56,31.03,-36.06,85.24,-2735.3,-52.01,2752.09,3.37,-970.88,-134.26,3544.41,3563.82,1.23,-10.86,-10029.93,-6.78,53.76,219.42,24075.3,193.77,6,-232.8,19.8,263.22,5,171.22,-111.05
-500.04,1084.47,111.94,-20.68,15319.11,USA,4669.82,-27.34,Medium,360.66,-46.26,-714.95,-36.6,-120.14,-258.54,4.88,-4175.99,2.84,-10636.38,-64.8,2801.71,2365.56,4.26,-11.43,-8113.55,-27.88,45.27,264.33,22176.92,163.74,4,-353.28,20.31,-2261.34,3,102.79,1060.42
